janela,rodada,cliente_id,selecionado,falhou,tempo_execucao,tamanho_lote,mse_treino,mse_teste
4,5,3,1,0,9.5e-05,80,0.0,0.0
4,5,4,0,0,0.0,0,0.0,0.0
4,5,5,0,0,0.0,0,0.0,0.0
4,5,6,1,1,0.0,0,0.0,0.0
4,5,7,1,0,9.7e-05,80,0.0,0.0
4,5,8,0,0,0.0,0,0.0,0.0
4,5,9,1,0,9.5e-05,80,0.0,0.0
4,5,0,1,0,0.0,0,2.404376,0.0
4,5,2,1,0,0.0,0,2.745411,0.0
4,5,3,1,0,0.0,0,1.729946,0.0
4,5,6,1,0,0.0,0,5.252591,0.0
4,5,7,1,0,0.0,0,9.510184,0.0
4,5,9,1,0,0.0,0,2.884394,0.0
4,6,0,0,0,0.0,0,0.0,0.0
4,6,1,1,0,0.000102,80,0.0,0.0
4,6,2,0,0,0.0,0,0.0,0.0
4,6,3,1,1,0.0,0,0.0,0.0
4,6,4,1,0,0.000101,80,0.0,0.0
4,6,5,1,1,0.0,0,0.0,0.0
4,6,6,0,0,0.0,0,0.0,0.0
4,6,7,0,0,0.0,0,0.0,0.0
4,6,8,1,0,0.0001,80,0.0,0.0
4,6,9,1,0,9.5e-05,80,0.0,0.0
4,6,1,1,0,0.0,0,2.383019,0.0
4,6,3,1,0,0.0,0,1.695536,0.0
4,6,4,1,0,0.0,0,3.131836,0.0
4,6,5,1,0,0.0,0,8.336262,0.0
4,6,8,1,0,0.0,0,2.680307,0.0
4,6,9,1,0,0.0,0,2.72486,0.0
4,7,0,1,0,0.000107,80,0.0,0.0
4,7,1,1,1,0.0,0,0.0,0.0
4,7,2,1,0,9.6e-05,56,0.0,0.0
4,7,3,0,0,0.0,0,0.0,0.0
4,7,4,1,1,0.0,0,0.0,0.0
4,7,5,1,1,0.0,0,0.0,0.0
4,7,6,0,0,0.0,0,0.0,0.0
4,7,7,0,0,0.0,0,0.0,0.0
4,7,8,1,0,9.7e-05,80,0.0,0.0
4,7,9,0,0,0.0,0,0.0,0.0
4,7,0,1,0,0.0,0,2.311339,0.0
4,7,1,1,0,0.0,0,2.317724,0.0
4,7,2,1,0,0.0,0,2.679581,0.0
4,7,4,1,0,0.0,0,3.147769,0.0
4,7,5,1,0,0.0,0,8.386164,0.0
4,7,8,1,0,0.0,0,2.562038,0.0
4,8,0,1,1,0.0,0,0.0,0.0
4,8,1,0,0,0.0,0,0.0,0.0
4,8,2,1,0,9.8e-05,56,0.0,0.0
4,8,3,0,0,0.0,0,0.0,0.0
4,8,4,1,1,0.0,0,0.0,0.0
4,8,5,0,0,0.0,0,0.0,0.0
4,8,6,1,0,0.000106,49,0.0,0.0
4,8,7,0,0,0.0,0,0.0,0.0
4,8,8,1,0,0.000103,80,0.0,0.0
4,8,9,1,0,0.000101,80,0.0,0.0
4,8,0,1,0,0.0,0,2.602817,0.0
4,8,2,1,0,0.0,0,3.038409,0.0
4,8,4,1,0,0.0,0,3.653827,0.0
4,8,6,1,0,0.0,0,4.884214,0.0
4,8,8,1,0,0.0,0,2.079628,0.0
4,8,9,1,0,0.0,0,2.757463,0.0
4,9,0,1,0,0.0001,80,0.0,0.0
4,9,1,1,1,0.0,0,0.0,0.0
4,9,2,1,0,9.5e-05,56,0.0,0.0
4,9,3,0,0,0.0,0,0.0,0.0
4,9,4,0,0,0.0,0,0.0,0.0
4,9,5,0,0,0.0,0,0.0,0.0
4,9,6,1,0,9.5e-05,49,0.0,0.0
4,9,7,1,0,0.000104,80,0.0,0.0
4,9,8,0,0,0.0,0,0.0,0.0
4,9,9,1,0,9.9e-05,80,0.0,0.0
4,9,0,1,0,0.0,0,2.545068,0.0
4,9,1,1,0,0.0,0,2.54821,0.0
4,9,2,1,0,0.0,0,2.9398,0.0
4,9,6,1,0,0.0,0,4.57992,0.0
4,9,7,1,0,0.0,0,8.906957,0.0
4,9,9,1,0,0.0,0,3.140058,0.0
4,10,0,1,0,9.6e-05,80,0.0,0.0
4,10,1,1,1,0.0,0,0.0,0.0
4,10,2,1,1,0.0,0,0.0,0.0
4,10,3,1,0,0.000108,80,0.0,0.0
4,10,4,0,0,0.0,0,0.0,0.0
4,10,5,0,0,0.0,0,0.0,0.0
4,10,6,0,0,0.0,0,0.0,0.0
4,10,7,0,0,0.0,0,0.0,0.0
4,10,8,1,0,0.000101,80,0.0,0.0
4,10,9,1,0,9.1e-05,80,0.0,0.0
4,10,0,1,0,0.0,0,2.727723,0.0
4,10,1,1,0,0.0,0,2.797922,0.0
4,10,2,1,0,0.0,0,3.161272,0.0
4,10,3,1,0,0.0,0,1.683917,0.0
4,10,8,1,0,0.0,0,2.003064,0.0
4,10,9,1,0,0.0,0,2.701773,0.0
5,1,0,1,0,9e-05,80,0.0,0.0
5,1,1,0,0,0.0,0,0.0,0.0
5,1,2,0,0,0.0,0,0.0,0.0
5,1,3,1,0,9.2e-05,80,0.0,0.0
5,1,4,0,0,0.0,0,0.0,0.0
5,1,5,0,0,0.0,0,0.0,0.0
5,1,6,1,0,9e-05,9,0.0,0.0
5,1,7,1,1,0.0,0,0.0,0.0
5,1,8,1,1,0.0,0,0.0,0.0
5,1,9,1,0,9.2e-05,52,0.0,0.0
5,1,0,1,0,0.0,0,2.603895,0.0
5,1,3,1,0,0.0,0,1.606565,0.0
5,1,6,1,0,0.0,0,3.025415,0.0
5,1,7,1,0,0.0,0,11.250285,0.0
5,1,8,1,0,0.0,0,2.208942,0.0
5,1,9,1,0,0.0,0,2.489293,0.0
5,2,0,0,0,0.0,0,0.0,0.0
5,2,1,1,0,9.8e-05,80,0.0,0.0
5,2,2,1,0,9.2e-05,16,0.0,0.0
5,2,3,0,0,0.0,0,0.0,0.0
5,2,4,1,1,0.0,0,0.0,0.0
5,2,5,0,0,0.0,0,0.0,0.0
5,2,6,1,0,9.4e-05,9,0.0,0.0
5,2,7,0,0,0.0,0,0.0,0.0
5,2,8,1,0,9.5e-05,80,0.0,0.0
5,2,9,1,0,9.2e-05,52,0.0,0.0
5,2,1,1,0,0.0,0,2.683743,0.0
5,2,2,1,0,0.0,0,3.69003,0.0
5,2,4,1,0,0.0,0,3.164191,0.0
5,2,6,1,0,0.0,0,3.036045,0.0
5,2,8,1,0,0.0,0,2.17754,0.0
5,2,9,1,0,0.0,0,2.494231,0.0
5,3,0,1,0,9.5e-05,80,0.0,0.0
5,3,1,1,0,0.0001,80,0.0,0.0
5,3,2,1,0,9.1e-05,16,0.0,0.0
5,3,3,1,0,9.3e-05,80,0.0,0.0
5,3,4,0,0,0.0,0,0.0,0.0
5,3,5,0,0,0.0,0,0.0,0.0
5,3,6,0,0,0.0,0,0.0,0.0
5,3,7,0,0,0.0,0,0.0,0.0
5,3,8,1,1,0.0,0,0.0,0.0
5,3,9,1,0,9.6e-05,52,0.0,0.0
5,3,0,1,0,0.0,0,2.454507,0.0
5,3,1,1,0,0.0,0,2.384492,0.0
5,3,2,1,0,0.0,0,3.435757,0.0
5,3,3,1,0,0.0,0,1.620483,0.0
5,3,8,1,0,0.0,0,2.451657,0.0
5,3,9,1,0,0.0,0,2.705379,0.0
5,4,0,0,0,0.0,0,0.0,0.0
5,4,1,1,0,9.8e-05,80,0.0,0.0
5,4,2,0,0,0.0,0,0.0,0.0
5,4,3,1,1,0.0,0,0.0,0.0
5,4,4,0,0,0.0,0,0.0,0.0
5,4,5,1,1,0.0,0,0.0,0.0
5,4,6,1,1,0.0,0,0.0,0.0
5,4,7,1,0,0.000104,80,0.0,0.0
5,4,8,1,0,9.6e-05,80,0.0,0.0
5,4,9,0,0,0.0,0,0.0,0.0
5,4,1,1,0,0.0,0,2.577094,0.0
5,4,3,1,0,0.0,0,1.940235,0.0
5,4,5,1,0,0.0,0,4.817188,0.0
5,4,6,1,0,0.0,0,2.363131,0.0
5,4,7,1,0,0.0,0,9.593919,0.0
5,4,8,1,0,0.0,0,2.354615,0.0
5,5,0,0,0,0.0,0,0.0,0.0
5,5,1,1,0,9.9e-05,80,0.0,0.0
5,5,2,1,0,9.3e-05,16,0.0,0.0
5,5,3,1,0,9.7e-05,80,0.0,0.0
5,5,4,0,0,0.0,0,0.0,0.0
5,5,5,0,0,0.0,0,0.0,0.0
5,5,6,0,0,0.0,0,0.0,0.0
5,5,7,1,0,9.7e-05,80,0.0,0.0
5,5,8,1,0,9.3e-05,80,0.0,0.0
5,5,9,1,0,9.2e-05,52,0.0,0.0
5,5,1,1,0,0.0,0,2.733763,0.0
5,5,2,1,0,0.0,0,3.679243,0.0
5,5,3,1,0,0.0,0,1.940772,0.0
5,5,7,1,0,0.0,0,9.386124,0.0
5,5,8,1,0,0.0,0,2.295119,0.0
5,5,9,1,0,0.0,0,3.22017,0.0
5,6,0,0,0,0.0,0,0.0,0.0
5,6,1,1,0,9.8e-05,80,0.0,0.0
5,6,2,0,0,0.0,0,0.0,0.0
5,6,3,1,0,9.5e-05,80,0.0,0.0
5,6,4,1,1,0.0,0,0.0,0.0
5,6,5,1,1,0.0,0,0.0,0.0
5,6,6,1,0,9.9e-05,9,0.0,0.0
5,6,7,1,0,9.3e-05,80,0.0,0.0
5,6,8,0,0,0.0,0,0.0,0.0
5,6,9,0,0,0.0,0,0.0,0.0
5,6,1,1,0,0.0,0,2.675591,0.0
5,6,3,1,0,0.0,0,2.186131,0.0
5,6,4,1,0,0.0,0,3.401464,0.0
5,6,5,1,0,0.0,0,4.865693,0.0
5,6,6,1,0,0.0,0,2.297016,0.0
5,6,7,1,0,0.0,0,8.606043,0.0
5,7,0,1,0,9.4e-05,80,0.0,0.0
5,7,1,1,1,0.0,0,0.0,0.0
5,7,2,1,1,0.0,0,0.0,0.0
5,7,3,0,0,0.0,0,0.0,0.0
5,7,4,1,1,0.0,0,0.0,0.0
5,7,5,0,0,0.0,0,0.0,0.0
5,7,6,1,0,0.0001,9,0.0,0.0
5,7,7,1,0,9.8e-05,80,0.0,0.0
5,7,8,0,0,0.0,0,0.0,0.0
5,7,9,0,0,0.0,0,0.0,0.0
5,7,0,1,0,0.0,0,2.985077,0.0
5,7,1,1,0,0.0,0,3.095567,0.0
5,7,2,1,0,0.0,0,3.694566,0.0
5,7,4,1,0,0.0,0,3.889513,0.0
5,7,6,1,0,0.0,0,2.273287,0.0
5,7,7,1,0,0.0,0,7.295612,0.0
5,8,0,0,0,0.0,0,0.0,0.0
5,8,1,1,0,0.000102,80,0.0,0.0
5,8,2,0,0,0.0,0,0.0,0.0
5,8,3,0,0,0.0,0,0.0,0.0
5,8,4,1,0,9.8e-05,80,0.0,0.0
5,8,5,1,0,9.3e-05,20,0.0,0.0
5,8,6,1,1,0.0,0,0.0,0.0
5,8,7,0,0,0.0,0,0.0,0.0
5,8,8,1,0,9.9e-05,80,0.0,0.0
5,8,9,1,1,0.0,0,0.0,0.0
5,8,1,1,0,0.0,0,2.29596,0.0
5,8,4,1,0,0.0,0,2.918878,0.0
5,8,5,1,0,0.0,0,4.251854,0.0
5,8,6,1,0,0.0,0,2.279427,0.0
5,8,8,1,0,0.0,0,3.061106,0.0
5,8,9,1,0,0.0,0,3.994512,0.0
5,9,0,0,0,0.0,0,0.0,0.0
5,9,1,0,0,0.0,0,0.0,0.0
5,9,2,1,0,9.5e-05,16,0.0,0.0
5,9,3,1,0,9.4e-05,80,0.0,0.0
5,9,4,1,0,0.000103,80,0.0,0.0
5,9,5,1,0,0.000101,20,0.0,0.0
5,9,6,0,0,0.0,0,0.0,0.0
5,9,7,0,0,0.0,0,0.0,0.0
5,9,8,1,0,9.8e-05,80,0.0,0.0
5,9,9,1,0,9.5e-05,52,0.0,0.0
5,9,2,1,0,0.0,0,3.477804,0.0
5,9,3,1,0,0.0,0,1.794379,0.0
5,9,4,1,0,0.0,0,2.75695,0.0
5,9,5,1,0,0.0,0,4.135358,0.0
5,9,8,1,0,0.0,0,2.775393,0.0
5,9,9,1,0,0.0,0,3.149868,0.0
5,10,0,0,0,0.0,0,0.0,0.0
5,10,1,1,0,0.000103,80,0.0,0.0
5,10,2,1,0,9.2e-05,16,0.0,0.0
5,10,3,1,1,0.0,0,0.0,0.0
5,10,4,1,1,0.0,0,0.0,0.0
5,10,5,0,0,0.0,0,0.0,0.0
5,10,6,0,0,0.0,0,0.0,0.0
5,10,7,0,0,0.0,0,0.0,0.0
5,10,8,1,0,9.7e-05,80,0.0,0.0
5,10,9,1,1,0.0,0,0.0,0.0
5,10,1,1,0,0.0,0,2.26263,0.0
5,10,2,1,0,0.0,0,3.390138,0.0
5,10,3,1,0,0.0,0,1.769034,0.0
5,10,4,1,0,0.0,0,2.806074,0.0
5,10,8,1,0,0.0,0,2.625431,0.0
5,10,9,1,0,0.0,0,3.134452,0.0
6,1,0,0,0,0.0,0,0.0,0.0
6,1,1,0,0,0.0,0,0.0,0.0
6,1,2,1,0,0.0,0,0.0,0.0
6,1,3,0,0,0.0,0,0.0,0.0
6,1,4,1,0,9.9e-05,80,0.0,0.0
6,1,5,1,0,0.0,0,0.0,0.0
6,1,6,0,0,0.0,0,0.0,0.0
6,1,7,1,1,0.0,0,0.0,0.0
6,1,8,1,0,9.6e-05,44,0.0,0.0
6,1,9,1,1,0.0,0,0.0,0.0
6,1,2,1,0,0.0,0,0.0,0.0
6,1,4,1,0,0.0,0,2.641796,0.0
6,1,5,1,0,0.0,0,0.0,0.0
6,1,7,1,0,0.0,0,11.269787,0.0
6,1,8,1,0,0.0,0,3.313707,0.0
6,1,9,1,0,0.0,0,3.606771,0.0
6,2,0,0,0,0.0,0,0.0,0.0
6,2,1,1,0,9.8e-05,80,0.0,0.0
6,2,2,0,0,0.0,0,0.0,0.0
6,2,3,1,1,0.0,0,0.0,0.0
6,2,4,1,0,9.5e-05,80,0.0,0.0
6,2,5,0,0,0.0,0,0.0,0.0
6,2,6,1,1,0.0,0,0.0,0.0
6,2,7,1,0,9.6e-05,80,0.0,0.0
6,2,8,1,0,9.4e-05,44,0.0,0.0
6,2,9,0,0,0.0,0,0.0,0.0
6,2,1,1,0,0.0,0,1.899925,0.0
6,2,3,1,0,0.0,0,2.397204,0.0
6,2,4,1,0,0.0,0,2.693457,0.0
6,2,6,1,0,0.0,0,0.0,0.0
6,2,7,1,0,0.0,0,9.576816,0.0
6,2,8,1,0,0.0,0,3.503982,0.0
6,3,0,1,1,0.0,0,0.0,0.0
6,3,1,1,0,9.8e-05,80,0.0,0.0
6,3,2,1,1,0.0,0,0.0,0.0
6,3,3,0,0,0.0,0,0.0,0.0
6,3,4,0,0,0.0,0,0.0,0.0
6,3,5,1,0,0.0,0,0.0,0.0
6,3,6,0,0,0.0,0,0.0,0.0
6,3,7,0,0,0.0,0,0.0,0.0
6,3,8,1,0,9.6e-05,44,0.0,0.0
6,3,9,1,0,9.2e-05,12,0.0,0.0
6,3,0,1,0,0.0,0,2.572601,0.0
6,3,1,1,0,0.0,0,1.928581,0.0
6,3,2,1,0,0.0,0,0.0,0.0
6,3,5,1,0,0.0,0,0.0,0.0
6,3,8,1,0,0.0,0,3.091512,0.0
6,3,9,1,0,0.0,0,3.660013,0.0
6,4,0,1,0,9.1e-05,41,0.0,0.0
6,4,1,0,0,0.0,0,0.0,0.0
6,4,2,1,0,0.0,0,0.0,0.0
6,4,3,0,0,0.0,0,0.0,0.0
6,4,4,1,0,9.3e-05,80,0.0,0.0
6,4,5,0,0,0.0,0,0.0,0.0
6,4,6,1,1,0.0,0,0.0,0.0
6,4,7,1,0,9.4e-05,80,0.0,0.0
6,4,8,1,0,9.2e-05,44,0.0,0.0
6,4,9,0,0,0.0,0,0.0,0.0
6,4,0,1,0,0.0,0,2.517417,0.0
6,4,2,1,0,0.0,0,0.0,0.0
6,4,4,1,0,0.0,0,3.063318,0.0
6,4,6,1,0,0.0,0,0.0,0.0
6,4,7,1,0,0.0,0,8.680378,0.0
6,4,8,1,0,0.0,0,3.41045,0.0
6,5,0,1,1,0.0,0,0.0,0.0
6,5,1,1,0,9.7e-05,80,0.0,0.0
6,5,2,1,0,0.0,0,0.0,0.0
6,5,3,1,0,9.5e-05,80,0.0,0.0
6,5,4,0,0,0.0,0,0.0,0.0
6,5,5,1,1,0.0,0,0.0,0.0
6,5,6,0,0,0.0,0,0.0,0.0
6,5,7,0,0,0.0,0,0.0,0.0
6,5,8,1,0,0.000107,44,0.0,0.0
6,5,9,0,0,0.0,0,0.0,0.0
6,5,0,1,0,0.0,0,2.583082,0.0
6,5,1,1,0,0.0,0,2.012306,0.0
6,5,2,1,0,0.0,0,0.0,0.0
6,5,3,1,0,0.0,0,2.180553,0.0
6,5,5,1,0,0.0,0,0.0,0.0
6,5,8,1,0,0.0,0,3.044359,0.0
6,6,0,0,0,0.0,0,0.0,0.0
6,6,1,1,1,0.0,0,0.0,0.0
6,6,2,0,0,0.0,0,0.0,0.0
6,6,3,0,0,0.0,0,0.0,0.0
6,6,4,1,1,0.0,0,0.0,0.0
6,6,5,0,0,0.0,0,0.0,0.0
6,6,6,1,0,0.0,0,0.0,0.0
6,6,7,1,0,9.8e-05,80,0.0,0.0
6,6,8,1,0,9.3e-05,44,0.0,0.0
6,6,9,1,1,0.0,0,0.0,0.0
6,6,1,1,0,0.0,0,2.916066,0.0
6,6,4,1,0,0.0,0,4.478327,0.0
6,6,6,1,0,0.0,0,0.0,0.0
6,6,7,1,0,0.0,0,6.681637,0.0
6,6,8,1,0,0.0,0,3.54953,0.0
6,6,9,1,0,0.0,0,4.483738,0.0
6,7,0,1,0,0.0001,41,0.0,0.0
6,7,1,1,0,9.8e-05,80,0.0,0.0
6,7,2,0,0,0.0,0,0.0,0.0
6,7,3,0,0,0.0,0,0.0,0.0
6,7,4,0,0,0.0,0,0.0,0.0
6,7,5,0,0,0.0,0,0.0,0.0
6,7,6,1,0,0.0,0,0.0,0.0
6,7,7,1,0,0.000112,80,0.0,0.0
6,7,8,1,0,0.000102,44,0.0,0.0
6,7,9,1,0,9.6e-05,12,0.0,0.0
6,7,0,1,0,0.0,0,2.904237,0.0
6,7,1,1,0,0.0,0,2.894691,0.0
6,7,6,1,0,0.0,0,0.0,0.0
6,7,7,1,0,0.0,0,6.577491,0.0
6,7,8,1,0,0.0,0,3.618176,0.0
6,7,9,1,0,0.0,0,4.443188,0.0
6,8,0,1,0,9.3e-05,41,0.0,0.0
6,8,1,0,0,0.0,0,0.0,0.0
6,8,2,0,0,0.0,0,0.0,0.0
6,8,3,1,0,0.000105,80,0.0,0.0
6,8,4,1,1,0.0,0,0.0,0.0
6,8,5,1,1,0.0,0,0.0,0.0
6,8,6,0,0,0.0,0,0.0,0.0
6,8,7,0,0,0.0,0,0.0,0.0
6,8,8,1,0,9.8e-05,44,0.0,0.0
6,8,9,1,1,0.0,0,0.0,0.0
6,8,0,1,0,0.0,0,2.776797,0.0
6,8,3,1,0,0.0,0,2.351229,0.0
6,8,4,1,0,0.0,0,4.060569,0.0
6,8,5,1,0,0.0,0,0.0,0.0
6,8,8,1,0,0.0,0,2.84185,0.0
6,8,9,1,0,0.0,0,3.433264,0.0
6,9,0,0,0,0.0,0,0.0,0.0
6,9,1,1,0,9.9e-05,80,0.0,0.0
6,9,2,1,0,0.0,0,0.0,0.0
6,9,3,1,0,9.8e-05,80,0.0,0.0
6,9,4,0,0,0.0,0,0.0,0.0
6,9,5,1,1,0.0,0,0.0,0.0
6,9,6,1,0,0.0,0,0.0,0.0
6,9,7,0,0,0.0,0,0.0,0.0
6,9,8,1,0,9.8e-05,44,0.0,0.0
6,9,9,0,0,0.0,0,0.0,0.0
6,9,1,1,0,0.0,0,2.356935,0.0
6,9,2,1,0,0.0,0,0.0,0.0
6,9,3,1,0,0.0,0,2.073385,0.0
6,9,5,1,0,0.0,0,0.0,0.0
6,9,6,1,0,0.0,0,0.0,0.0
6,9,8,1,0,0.0,0,2.721077,0.0
6,10,0,0,0,0.0,0,0.0,0.0
6,10,1,1,0,0.000105,80,0.0,0.0
6,10,2,1,0,0.0,0,0.0,0.0
6,10,3,1,0,9.5e-05,80,0.0,0.0
6,10,4,1,1,0.0,0,0.0,0.0
6,10,5,1,0,0.0,0,0.0,0.0
6,10,6,0,0,0.0,0,0.0,0.0
6,10,7,1,0,9.4e-05,80,0.0,0.0
6,10,8,0,0,0.0,0,0.0,0.0
6,10,9,0,0,0.0,0,0.0,0.0
6,10,1,1,0,0.0,0,2.405086,0.0
6,10,2,1,0,0.0,0,0.0,0.0
6,10,3,1,0,0.0,0,2.383993,0.0
6,10,4,1,0,0.0,0,3.65545,0.0
6,10,5,1,0,0.0,0,0.0,0.0
6,10,7,1,0,0.0,0,8.081009,0.0
7,1,0,1,0,0.000133,1,0.0,0.0
7,1,1,0,0,0.0,0,0.0,0.0
7,1,2,0,0,0.0,0,0.0,0.0
7,1,3,0,0,0.0,0,0.0,0.0
7,1,4,1,0,9.8e-05,80,0.0,0.0
7,1,5,1,0,0.0,0,0.0,0.0
7,1,6,1,0,0.0,0,0.0,0.0
7,1,7,1,1,0.0,0,0.0,0.0
7,1,8,1,0,9.2e-05,4,0.0,0.0
7,1,9,0,0,0.0,0,0.0,0.0
7,1,0,1,0,0.0,0,1.805772,0.0
7,1,4,1,0,0.0,0,2.248042,0.0
7,1,5,1,0,0.0,0,0.0,0.0
7,1,6,1,0,0.0,0,0.0,0.0
7,1,7,1,0,0.0,0,7.504841,0.0
7,1,8,1,0,0.0,0,0.425908,0.0
7,2,0,0,0,0.0,0,0.0,0.0
7,2,1,1,0,0.000102,55,0.0,0.0
7,2,2,1,1,0.0,0,0.0,0.0
7,2,3,0,0,0.0,0,0.0,0.0
7,2,4,0,0,0.0,0,0.0,0.0
7,2,5,1,1,0.0,0,0.0,0.0
7,2,6,0,0,0.0,0,0.0,0.0
7,2,7,1,1,0.0,0,0.0,0.0
7,2,8,1,0,9.4e-05,4,0.0,0.0
7,2,9,1,0,0.0,0,0.0,0.0
7,2,1,1,0,0.0,0,1.910689,0.0
7,2,2,1,0,0.0,0,0.0,0.0
7,2,5,1,0,0.0,0,0.0,0.0
7,2,7,1,0,0.0,0,7.857719,0.0
7,2,8,1,0,0.0,0,0.451437,0.0
7,2,9,1,0,0.0,0,0.0,0.0
7,3,0,1,0,8.7e-05,1,0.0,0.0
7,3,1,1,0,9.6e-05,55,0.0,0.0
7,3,2,0,0,0.0,0,0.0,0.0
7,3,3,0,0,0.0,0,0.0,0.0
7,3,4,0,0,0.0,0,0.0,0.0
7,3,5,0,0,0.0,0,0.0,0.0
7,3,6,1,0,0.0,0,0.0,0.0
7,3,7,1,0,9.6e-05,80,0.0,0.0
7,3,8,1,0,9.1e-05,4,0.0,0.0
7,3,9,1,1,0.0,0,0.0,0.0
7,3,0,1,0,0.0,0,1.44182,0.0
7,3,1,1,0,0.0,0,2.262604,0.0
7,3,6,1,0,0.0,0,0.0,0.0
7,3,7,1,0,0.0,0,6.028637,0.0
7,3,8,1,0,0.0,0,0.31319,0.0
7,3,9,1,0,0.0,0,0.0,0.0
7,4,0,1,0,9.6e-05,1,0.0,0.0
7,4,1,0,0,0.0,0,0.0,0.0
7,4,2,1,0,0.0,0,0.0,0.0
7,4,3,0,0,0.0,0,0.0,0.0
7,4,4,1,1,0.0,0,0.0,0.0
7,4,5,0,0,0.0,0,0.0,0.0
7,4,6,0,0,0.0,0,0.0,0.0
7,4,7,1,1,0.0,0,0.0,0.0
7,4,8,1,0,9.5e-05,4,0.0,0.0
7,4,9,1,0,0.0,0,0.0,0.0
7,4,0,1,0,0.0,0,0.306423,0.0
7,4,2,1,0,0.0,0,0.0,0.0
7,4,4,1,0,0.0,0,3.446752,0.0
7,4,7,1,0,0.0,0,6.135443,0.0
7,4,8,1,0,0.0,0,0.065544,0.0
7,4,9,1,0,0.0,0,0.0,0.0
7,5,0,0,0,0.0,0,0.0,0.0
7,5,1,0,0,0.0,0,0.0,0.0
7,5,2,1,0,0.0,0,0.0,0.0
7,5,3,1,0,9.9e-05,80,0.0,0.0
7,5,4,0,0,0.0,0,0.0,0.0
7,5,5,0,0,0.0,0,0.0,0.0
7,5,6,1,0,0.0,0,0.0,0.0
7,5,7,1,1,0.0,0,0.0,0.0
7,5,8,1,1,0.0,0,0.0,0.0
7,5,9,1,1,0.0,0,0.0,0.0
7,5,2,1,0,0.0,0,0.0,0.0
7,5,3,1,0,0.0,0,1.625558,0.0
7,5,6,1,0,0.0,0,0.0,0.0
7,5,7,1,0,0.0,0,6.890448,0.0
7,5,8,1,0,0.0,0,0.188102,0.0
7,5,9,1,0,0.0,0,0.0,0.0
7,6,0,1,1,0.0,0,0.0,0.0
7,6,1,1,0,9.9e-05,55,0.0,0.0
7,6,2,0,0,0.0,0,0.0,0.0
7,6,3,1,0,0.000105,80,0.0,0.0
7,6,4,1,0,9.8e-05,80,0.0,0.0
7,6,5,0,0,0.0,0,0.0,0.0
7,6,6,0,0,0.0,0,0.0,0.0
7,6,7,1,0,9.7e-05,80,0.0,0.0
7,6,8,0,0,0.0,0,0.0,0.0
7,6,9,1,1,0.0,0,0.0,0.0
7,6,0,1,0,0.0,0,0.22055,0.0
7,6,1,1,0,0.0,0,2.254946,0.0
7,6,3,1,0,0.0,0,1.781831,0.0
7,6,4,1,0,0.0,0,3.200779,0.0
7,6,7,1,0,0.0,0,6.565083,0.0
7,6,9,1,0,0.0,0,0.0,0.0
7,7,0,1,0,0.0001,1,0.0,0.0
7,7,1,0,0,0.0,0,0.0,0.0
7,7,2,0,0,0.0,0,0.0,0.0
7,7,3,1,0,9.8e-05,80,0.0,0.0
7,7,4,1,1,0.0,0,0.0,0.0
7,7,5,0,0,0.0,0,0.0,0.0
7,7,6,1,0,0.0,0,0.0,0.0
7,7,7,1,0,9.7e-05,80,0.0,0.0
7,7,8,1,0,9.1e-05,4,0.0,0.0
7,7,9,0,0,0.0,0,0.0,0.0
7,7,0,1,0,0.0,0,0.098323,0.0
7,7,3,1,0,0.0,0,1.996276,0.0
7,7,4,1,0,0.0,0,4.018747,0.0
7,7,6,1,0,0.0,0,0.0,0.0
7,7,7,1,0,0.0,0,5.431191,0.0
7,7,8,1,0,0.0,0,0.038363,0.0
7,8,0,1,1,0.0,0,0.0,0.0
7,8,1,0,0,0.0,0,0.0,0.0
7,8,2,0,0,0.0,0,0.0,0.0
7,8,3,1,0,9.8e-05,80,0.0,0.0
7,8,4,0,0,0.0,0,0.0,0.0
7,8,5,1,0,0.0,0,0.0,0.0
7,8,6,1,0,0.0,0,0.0,0.0
7,8,7,1,0,9.8e-05,80,0.0,0.0
7,8,8,0,0,0.0,0,0.0,0.0
7,8,9,1,0,0.0,0,0.0,0.0
7,8,0,1,0,0.0,0,0.034004,0.0
7,8,3,1,0,0.0,0,2.217796,0.0
7,8,5,1,0,0.0,0,0.0,0.0
7,8,6,1,0,0.0,0,0.0,0.0
7,8,7,1,0,0.0,0,4.733206,0.0
7,8,9,1,0,0.0,0,0.0,0.0
7,9,0,1,0,9.5e-05,1,0.0,0.0
7,9,1,1,0,9.8e-05,55,0.0,0.0
7,9,2,0,0,0.0,0,0.0,0.0
7,9,3,0,0,0.0,0,0.0,0.0
7,9,4,1,0,9.4e-05,80,0.0,0.0
7,9,5,0,0,0.0,0,0.0,0.0
7,9,6,1,0,0.0,0,0.0,0.0
7,9,7,1,0,9.6e-05,80,0.0,0.0
7,9,8,0,0,0.0,0,0.0,0.0
7,9,9,1,0,0.0,0,0.0,0.0
7,9,0,1,0,0.0,0,0.488283,0.0
7,9,1,1,0,0.0,0,2.766131,0.0
7,9,4,1,0,0.0,0,3.928503,0.0
7,9,6,1,0,0.0,0,0.0,0.0
7,9,7,1,0,0.0,0,4.901097,0.0
7,9,9,1,0,0.0,0,0.0,0.0
7,10,0,0,0,0.0,0,0.0,0.0
7,10,1,0,0,0.0,0,0.0,0.0
7,10,2,1,0,0.0,0,0.0,0.0
7,10,3,0,0,0.0,0,0.0,0.0
